invoice_id,vendor_id,invoice_number,invoice_date,received_date,due_date,gl_account_id,cost_center_id,currency_code,invoice_amount,invoice_amount_usd,fx_rate,tax_amount,discount_amount,payment_terms_code,invoice_status,description,po_number,approved_by,approved_date,created_at,updated_at
INV001577,V0013,V0013-73326,2023-04-29,2023-05-01,2023-05-29,6003,CC401,KRW,52254.19,38.82,0.000743,3533.42,0.00,NET30_EOM,PAID,Monthly software license fee,PO53570,a.chen@company.com,2023-05-05,2023-05-01 09:44:29,2023-05-05 11:21:25
INV001578,V0179,V0179-29893,2025-06-20,2025-06-25,2025-08-19,6008,CC402,USD,754.00,756.16,1.002860,0.00,0.00,NET60,PAID,Cloud infrastructure services,PO97183,a.chen@company.com,2025-06-28,2025-06-25 16:22:29,2025-06-28 17:28:58
INV001579,V0102,V0102-25973,2024-12-28,2024-12-30,2025-01-27,6004,CC500,INR,13392.27,161.38,0.012050,0.00,0.00,NET30,OPEN,Professional services - Q4 engagement,PO47446,h.davis@company.com,2025-01-01,2024-12-30 15:40:25,2025-01-01 08:30:18
INV001580,V0122,V0122-68993,2023-10-18,2023-10-22,2023-12-02,6024,CC200,USD,204288.84,208097.40,1.018643,14171.73,0.00,NET45,PAID,Shipping and logistics,PO61148,g.brown@company.com,2023-10-24,2023-10-22 18:34:25,2023-10-24 13:00:49
INV001581,V0189,V0189-69431,2022-09-19,2022-09-21,2022-10-19,6020,CC500,USD,56491.47,57341.38,1.015045,4607.80,1129.83,2_10_NET30,VOID,Equipment lease payment,PO26375,g.brown@company.com,2022-09-24,2022-09-21 13:10:53,2022-09-24 14:47:31
INV001582,V0095,V0095-6872,2022-11-20,2022-11-20,2022-12-20,6024,CC700,USD,1915.04,1949.65,1.018074,0.00,0.00,NET30,PAID,Utilities - November,PO33502,d.johnson@company.com,2022-11-23,2022-11-20 09:21:52,2022-11-23 18:24:53
INV001583,V0167,V0167-43077,2024-12-06,2024-12-10,2025-01-05,5009,CC500,USD,37747.75,38319.36,1.015143,0.00,0.00,NET30,OVERDUE,Utilities - December,,a.chen@company.com,2024-12-16,2024-12-10 12:58:46,2024-12-16 10:21:12
INV001584,V0062,V0062-95239,2022-09-01,2022-09-05,2022-09-16,5008,CC501,AUD,59348.04,38121.38,0.642336,0.00,0.00,NET15,PAID,Telecommunications services,PO41745,c.smith@company.com,2022-09-07,2022-09-05 18:45:45,2022-09-07 08:00:38
INV001585,V0049,V0049-76845,2023-07-09,2023-07-11,2023-08-23,6023,CC211,USD,817.43,824.80,1.009021,0.00,0.00,NET45,OPEN,Office supplies and materials,,h.davis@company.com,2023-07-16,2023-07-11 10:16:44,2023-07-16 10:43:53
INV001586,V0152,V0152-78560,2025-01-19,2025-01-20,2025-02-18,6014,CC400,USD,10149.64,9964.97,0.981805,978.41,101.50,1_10_NET30,OPEN,Janitorial and facilities services,PO22154,d.johnson@company.com,2025-01-24,2025-01-20 16:36:55,2025-01-24 17:57:47
INV001587,V0157,V0157-15293,2022-02-01,2022-02-01,2022-03-18,6020,CC910,USD,12609.10,12550.03,0.995315,732.98,0.00,NET45,OPEN,Legal services - February retainer,,g.brown@company.com,2022-02-08,2022-02-01 10:43:21,2022-02-08 12:32:30
INV001588,V0092,V0092-46459,2022-09-19,2022-09-22,2022-11-18,5005,CC400,DKK,18891.91,2749.02,0.145513,1080.34,0.00,NET60,OPEN,Consulting fees - September project,PO48722,c.smith@company.com,2022-09-24,2022-09-22 17:20:12,2022-09-24 12:07:04
INV001589,V0168,V0168-90071,2025-02-14,2025-02-15,2025-03-16,6009,CC401,USD,18033.63,17706.18,0.981842,0.00,0.00,NET30_EOM,PAID,Security services - February,,c.smith@company.com,2025-02-20,2025-02-15 14:10:00,2025-02-20 11:28:25
INV001590,V0123,V0123-50658,2022-04-01,2022-04-05,2022-04-16,5002,CC900,USD,22314.41,22733.81,1.018795,1904.28,0.00,NET15,PAID,Cloud infrastructure services,,c.smith@company.com,2022-04-06,2022-04-05 17:30:20,2022-04-06 10:04:43
INV001591,V0071,V0071-94950,2024-03-09,2024-03-13,2024-04-08,6000,CC210,CHF,1907.72,2102.69,1.102202,163.05,0.00,NET30,PAID,Consulting fees - March project,PO95831,a.chen@company.com,2024-03-17,2024-03-13 11:45:57,2024-03-17 08:16:50
INV001592,V0057,V0057-1497,2022-09-07,2022-09-07,2022-10-07,6020,CC111,ZAR,214.33,11.47,0.053519,12.24,0.00,NET30,PAID,Telecommunications services,PO70471,e.garcia@company.com,2022-09-10,2022-09-07 10:13:04,2022-09-10 16:50:39
INV001593,V0032,V0032-17053,2024-01-13,2024-01-14,2024-03-13,5006,CC211,USD,9928.85,10082.62,1.015487,0.00,0.00,NET60,PAID,Software development services,PO90643,h.davis@company.com,2024-01-15,2024-01-14 08:01:48,2024-01-15 07:47:13
INV001594,V0097,V0097-30659,2023-08-27,2023-08-29,2023-09-26,6010,CC700,USD,77747.05,77325.04,0.994572,6612.45,0.00,NET30_EOM,PARTIAL,Cloud infrastructure services,,b.patel@company.com,2023-09-05,2023-08-29 14:32:25,2023-09-05 07:45:59
INV001595,V0044,V0044-16152,2024-01-21,2024-01-25,2024-02-20,6010,CC700,SGD,169.47,127.65,0.753210,0.00,0.00,NET30,ON_HOLD,Janitorial and facilities services,PO47809,a.chen@company.com,2024-01-27,2024-01-25 10:07:10,2024-01-27 09:11:14
INV001596,V0105,V0105-35608,2025-02-14,2025-02-14,2025-03-16,6025,CC600,USD,37503.16,36773.76,0.980551,0.00,750.06,2_10_NET30,PAID,Janitorial and facilities services,PO61949,h.davis@company.com,2025-02-17,2025-02-14 14:30:46,2025-02-17 14:16:00
INV001597,V0073,V0073-53781,2024-02-28,2024-03-02,2024-03-29,6022,CC402,CAD,333.58,245.88,0.737106,32.81,3.34,1_10_NET30,PAID,Consulting fees - February project,PO82040,c.smith@company.com,2024-03-03,2024-03-02 09:50:43,2024-03-03 17:34:08
INV001598,V0069,V0069-66987,2024-04-30,2024-05-04,2024-05-30,5003,CC900,CHF,750.94,850.81,1.132998,0.00,0.00,NET30,PAID,Marketing services - April campaign,PO35894,a.chen@company.com,2024-05-07,2024-05-04 18:49:23,2024-05-07 17:37:53
INV001599,V0054,V0054-87803,2022-03-17,2022-03-20,2022-04-16,6002,CC500,USD,20032.94,19658.28,0.981298,0.00,0.00,NET30_EOM,PAID,Hardware equipment purchase,PO43079,e.garcia@company.com,2022-03-22,2022-03-20 12:33:51,2022-03-22 18:17:37
INV001600,V0180,V0180-13002,2022-08-19,2022-08-23,2022-09-18,6013,CC501,USD,10549.56,10486.89,0.994059,0.00,0.00,NET30_EOM,OPEN,Monthly software license fee,,d.johnson@company.com,2022-08-27,2022-08-23 15:43:05,2022-08-27 14:48:45
INV001601,V0180,V0180-94103,2023-04-07,2023-04-10,2023-05-07,5007,CC800,USD,73128.23,71943.11,0.983794,0.00,0.00,NET30_EOM,PAID,Legal services - April retainer,,f.williams@company.com,2023-04-15,2023-04-10 11:10:04,2023-04-15 16:15:31
INV001602,V0065,V0065-14684,2023-03-04,2023-03-07,2023-04-03,5005,CC500,USD,899.25,893.37,0.993458,66.94,0.00,NET30,PARTIAL,Training and development services,PO72421,h.davis@company.com,2023-03-10,2023-03-07 16:13:23,2023-03-10 15:27:04
INV001603,V0100,V0100-12704,2024-09-21,2024-09-23,2024-10-21,1205,CC111,USD,357.56,358.77,1.003393,0.00,0.00,NET30,OPEN,Security services - September,PO49030,c.smith@company.com,2024-09-27,2024-09-23 14:54:08,2024-09-27 10:12:38
INV001604,V0154,V0154-54220,2022-08-24,2022-08-26,2022-09-23,6023,CC110,JPY,1024.03,6.75,0.006591,0.00,0.00,NET30,OPEN,Telecommunications services,PO10029,e.garcia@company.com,2022-08-29,2022-08-26 09:47:12,2022-08-29 13:16:31
INV001605,V0024,V0024-35281,2025-04-13,2025-04-17,2025-04-28,2000,CC100,NOK,46552.98,4486.92,0.096383,3244.23,0.00,NET15,PAID,Office supplies and materials,,a.chen@company.com,2025-04-20,2025-04-17 17:51:42,2025-04-20 16:36:05
INV001606,V0152,V0152-30382,2024-12-22,2024-12-27,2025-01-21,6025,CC500,USD,174433.19,174113.63,0.998168,0.00,1744.33,1_10_NET30,PAID,Shipping and logistics,PO14793,g.brown@company.com,2024-12-28,2024-12-27 07:51:11,2024-12-28 10:29:11
INV001607,V0074,V0074-89424,2022-12-22,2022-12-22,2023-02-05,6001,CC500,ILS,36193.96,9943.96,0.274741,0.00,0.00,NET45,PAID,Legal services - December retainer,PO71469,b.patel@company.com,2022-12-28,2022-12-22 17:23:23,2022-12-28 17:28:39
INV001608,V0154,V0154-62198,2022-01-15,2022-01-15,2022-02-14,5001,CC401,JPY,6403.55,42.58,0.006649,587.06,0.00,NET30,PAID,Equipment lease payment,PO33971,g.brown@company.com,2022-01-16,2022-01-15 16:27:32,2022-01-16 12:26:32
INV001609,V0171,V0171-84997,2025-02-01,2025-02-04,2025-03-18,6017,CC110,EUR,46444.13,51254.39,1.103571,3886.33,0.00,NET45,PAID,Marketing services - February campaign,,g.brown@company.com,2025-02-08,2025-02-04 16:18:53,2025-02-08 10:44:58
INV001610,V0132,V0132-36888,2023-07-11,2023-07-14,2023-09-09,2006,CC500,USD,42167.47,41662.77,0.988031,3878.68,421.67,1_10_NET60,PAID,Legal services - July retainer,PO44581,f.williams@company.com,2023-07-19,2023-07-14 14:41:47,2023-07-19 13:24:39
INV001611,V0186,V0186-83970,2023-06-27,2023-06-30,2023-07-07,6016,CC402,USD,61939.13,61576.35,0.994143,0.00,0.00,NET10,PAID,Subscription renewal - annual,,f.williams@company.com,2023-07-06,2023-06-30 07:45:40,2023-07-06 09:16:01
INV001612,V0079,V0079-59023,2024-10-11,2024-10-12,2024-11-10,6010,CC100,USD,20009.69,20057.03,1.002366,1832.64,0.00,NET30_EOM,OPEN,Utilities - October,,e.garcia@company.com,2024-10-15,2024-10-12 07:15:28,2024-10-15 12:17:35
INV001613,V0011,V0011-64181,2024-12-11,2024-12-11,2025-01-10,6001,CC900,DKK,81761.26,11761.11,0.143847,5608.31,0.00,NET30_EOM,PAID,Temporary staffing services,PO89582,b.patel@company.com,2024-12-13,2024-12-11 13:38:24,2024-12-13 11:47:33
INV001614,V0089,V0089-4824,2024-08-30,2024-08-31,2024-09-14,6005,CC110,USD,130250.25,132686.45,1.018704,0.00,0.00,NET15,PAID,Shipping and logistics,PO43759,a.chen@company.com,2024-09-03,2024-08-31 08:02:51,2024-09-03 18:56:09
INV001615,V0165,V0165-31206,2024-12-27,2024-12-30,2025-02-10,6012,CC501,USD,14067.22,13901.78,0.988239,1353.64,0.00,NET45,PAID,Office supplies and materials,PO44927,g.brown@company.com,2025-01-06,2024-12-30 13:47:02,2025-01-06 10:13:54
INV001616,V0046,V0046-64660,2023-02-07,2023-02-11,2023-04-08,6011,CC300,USD,6030.68,5936.95,0.984458,0.00,0.00,NET60,PAID,Cloud infrastructure services,PO21637,a.chen@company.com,2023-02-13,2023-02-11 17:31:27,2023-02-13 07:30:51
INV001617,V0189,V0189-43978,2022-08-24,2022-08-27,2022-09-23,5009,CC800,USD,133166.24,131900.49,0.990495,9826.18,2663.32,2_10_NET30,VOID,Marketing services - August campaign,PO40940,a.chen@company.com,2022-08-31,2022-08-27 08:16:16,2022-08-31 10:56:20
INV001618,V0121,V0121-36335,2024-08-26,2024-08-30,2024-09-25,6010,CC401,USD,103383.10,101410.24,0.980917,0.00,0.00,NET30,OPEN,Training and development services,PO71255,a.chen@company.com,2024-09-05,2024-08-30 13:55:33,2024-09-05 14:21:27
INV001619,V0020,V0020-64030,2022-06-24,2022-06-29,2022-07-09,6022,CC900,GBP,8068.65,10321.05,1.279154,0.00,0.00,NET15,PAID,Staffing services - contract labor,,g.brown@company.com,2022-06-30,2022-06-29 10:36:07,2022-06-30 09:12:31
INV001620,V0119,V0119-79410,2025-04-19,2025-04-23,2025-05-19,7006,CC112,USD,211411.34,213101.57,1.007995,0.00,2114.11,1_10_NET30,PAID,Equipment lease payment,PO75607,h.davis@company.com,2025-04-24,2025-04-23 12:58:44,2025-04-24 15:49:00
INV001621,V0021,V0021-6881,2024-04-08,2024-04-13,2024-06-07,6001,CC100,USD,2405.23,2435.89,1.012747,179.91,0.00,NET60,PARTIAL,Janitorial and facilities services,PO80496,e.garcia@company.com,2024-04-17,2024-04-13 15:46:17,2024-04-17 15:12:51
INV001622,V0084,V0084-68835,2023-12-21,2023-12-24,2024-02-19,5005,CC401,KRW,7675.47,5.79,0.000755,0.00,0.00,NET60,OVERDUE,Office supplies and materials,PO72810,c.smith@company.com,2023-12-29,2023-12-24 07:39:00,2023-12-29 10:07:55
INV001623,V0158,V0158-33094,2024-03-09,2024-03-11,2024-04-23,5007,CC111,EUR,8850.72,9575.38,1.081876,0.00,0.00,NET45,PAID,Office supplies and materials,,a.chen@company.com,2024-03-16,2024-03-11 15:42:36,2024-03-16 12:47:37
INV001624,V0066,V0066-25404,2022-03-10,2022-03-13,2022-05-09,6012,CC402,USD,116469.99,116170.55,0.997429,0.00,0.00,NET60,PAID,Training and development services,PO17089,b.patel@company.com,2022-03-19,2022-03-13 12:10:13,2022-03-19 17:02:57
INV001625,V0191,V0191-87297,2025-06-28,2025-06-30,2025-07-28,6001,CC211,USD,1185.14,1162.45,0.980853,0.00,0.00,NET30,OPEN,Legal services - June retainer,,g.brown@company.com,2025-06-30,2025-06-30 11:00:15,2025-06-30 07:28:38
INV001626,V0039,V0039-47297,2023-07-18,2023-07-18,2023-08-02,6020,CC600,USD,11242.56,11111.46,0.988339,0.00,0.00,NET15,OPEN,Marketing services - July campaign,PO52776,a.chen@company.com,2023-07-19,2023-07-18 11:08:12,2023-07-19 08:42:34
INV001627,V0013,V0013-91815,2024-02-27,2024-03-02,2024-03-28,5002,CC110,KRW,129756.88,96.54,0.000744,0.00,0.00,NET30_EOM,OPEN,Temporary staffing services,PO17328,f.williams@company.com,2024-03-05,2024-03-02 15:18:45,2024-03-05 14:13:58
INV001628,V0142,V0142-64624,2025-05-13,2025-05-16,2025-06-12,6023,CC910,ILS,3556.01,986.48,0.277412,0.00,0.00,NET30,OVERDUE,Utilities - May,PO23759,f.williams@company.com,2025-05-23,2025-05-16 08:34:10,2025-05-23 14:09:55
INV001629,V0163,V0163-19098,2024-06-13,2024-06-15,2024-06-28,6022,CC910,USD,196231.10,195093.16,0.994201,0.00,0.00,NET15,PAID,Legal services - June retainer,PO71215,g.brown@company.com,2024-06-22,2024-06-15 15:50:33,2024-06-22 17:46:05
INV001630,V0110,V0110-78561,2022-03-26,2022-03-27,2022-05-25,2007,CC800,INR,3870.57,45.75,0.011819,0.00,0.00,NET60,OVERDUE,Telecommunications services,PO75772,h.davis@company.com,2022-03-31,2022-03-27 08:43:51,2022-03-31 12:00:52
INV001631,V0095,V0095-68174,2025-02-09,2025-02-11,2025-03-11,6010,CC112,USD,11931.16,12114.79,1.015391,0.00,0.00,NET30,PAID,Office supplies and materials,PO48073,a.chen@company.com,2025-02-13,2025-02-11 12:01:28,2025-02-13 13:38:59
INV001632,V0116,V0116-79818,2023-03-07,2023-03-09,2023-03-17,6022,CC800,USD,122400.96,122453.71,1.000431,0.00,0.00,NET10,OVERDUE,Consulting fees - March project,PO53219,e.garcia@company.com,2023-03-13,2023-03-09 14:40:31,2023-03-13 14:17:23
INV001633,V0060,V0060-49488,2023-08-05,2023-08-10,2023-09-04,5001,CC210,ZAR,10134.76,547.59,0.054031,0.00,0.00,NET30_EOM,OPEN,Equipment lease payment,PO90700,a.chen@company.com,2023-08-11,2023-08-10 14:03:45,2023-08-11 11:55:21
INV001634,V0191,V0191-38251,2025-01-26,2025-01-28,2025-02-25,6009,CC501,USD,431.26,430.60,0.998474,0.00,0.00,NET30,OPEN,Training and development services,PO35883,f.williams@company.com,2025-02-04,2025-01-28 13:42:54,2025-02-04 14:07:09
INV001635,V0187,V0187-29966,2023-12-05,2023-12-05,2024-01-19,6025,CC600,USD,2373.37,2366.81,0.997237,0.00,0.00,NET45,PAID,Shipping and logistics,PO30298,c.smith@company.com,2023-12-09,2023-12-05 09:43:30,2023-12-09 13:23:12
INV001636,V0092,V0092-49210,2022-08-20,2022-08-25,2022-10-19,6012,CC300,DKK,15008.57,2149.09,0.143191,0.00,0.00,NET60,PAID,Professional services - Q3 engagement,PO57780,f.williams@company.com,2022-08-30,2022-08-25 10:50:18,2022-08-30 12:22:39
INV001637,V0094,V0094-58034,2023-01-19,2023-01-19,2023-03-05,6003,CC900,SGD,581.05,443.74,0.763689,34.97,0.00,NET45,PAID,Training and development services,PO17073,f.williams@company.com,2023-01-26,2023-01-19 07:19:51,2023-01-26 18:37:05
INV001638,V0133,V0133-95049,2022-04-15,2022-04-17,2022-05-15,5005,CC700,EUR,15297.71,16325.01,1.067154,0.00,0.00,NET30,PAID,Maintenance and support contract,PO85901,h.davis@company.com,2022-04-22,2022-04-17 10:14:25,2022-04-22 15:24:56
INV001639,V0196,V0196-90345,2023-05-12,2023-05-12,2023-06-11,6013,CC501,USD,1111.08,1090.46,0.981442,0.00,0.00,NET30,PAID,Monthly software license fee,,a.chen@company.com,2023-05-15,2023-05-12 12:50:48,2023-05-15 15:12:38
INV001640,V0035,V0035-49421,2023-02-24,2023-02-25,2023-03-26,2005,CC500,EUR,2195.06,2361.16,1.075671,0.00,0.00,NET30,PAID,Marketing services - February campaign,,g.brown@company.com,2023-02-27,2023-02-25 14:37:02,2023-02-27 09:58:00
INV001641,V0078,V0078-72217,2025-02-21,2025-02-26,2025-04-22,6004,CC201,HKD,250000.00,32567.75,0.130271,0.00,2500.00,1_10_NET60,PARTIAL,Janitorial and facilities services,PO68955,b.patel@company.com,2025-03-05,2025-02-26 13:49:28,2025-03-05 13:25:15
INV001642,V0088,V0088-18709,2022-01-17,2022-01-21,2022-03-18,5006,CC800,USD,12925.90,13028.97,1.007974,766.73,129.26,1_10_NET60,PAID,Training and development services,PO46450,c.smith@company.com,2022-01-27,2022-01-21 13:19:17,2022-01-27 07:16:29
INV001643,V0063,V0063-90682,2022-12-07,2022-12-10,2023-01-21,6010,CC501,USD,36586.13,36449.26,0.996259,0.00,0.00,NET45,OPEN,Janitorial and facilities services,PO82045,h.davis@company.com,2022-12-14,2022-12-10 11:17:39,2022-12-14 16:10:19
INV001644,V0143,V0143-87999,2022-06-30,2022-07-02,2022-08-29,6025,CC300,USD,58904.56,58631.30,0.995361,0.00,0.00,NET60,OPEN,Staffing services - contract labor,PO52865,f.williams@company.com,2022-07-09,2022-07-02 13:25:19,2022-07-09 17:09:12
INV001645,V0005,V0005-21001,2024-02-15,2024-02-19,2024-03-16,6017,CC900,HKD,10519.29,1370.10,0.130246,667.06,0.00,NET30,PAID,Shipping and logistics,PO78073,b.patel@company.com,2024-02-20,2024-02-19 17:34:11,2024-02-20 09:36:50
INV001646,V0081,V0081-88161,2022-10-07,2022-10-09,2022-12-06,6001,CC700,USD,14809.88,14595.06,0.985495,0.00,0.00,NET60,PAID,Staffing services - contract labor,PO83137,e.garcia@company.com,2022-10-10,2022-10-09 13:43:45,2022-10-10 08:13:32
INV001647,V0097,V0097-93647,2024-12-02,2024-12-04,2025-01-01,6006,CC211,USD,19377.22,19029.55,0.982058,1288.30,0.00,NET30_EOM,PAID,Utilities - December,PO68897,g.brown@company.com,2024-12-10,2024-12-04 17:58:50,2024-12-10 12:52:51
INV001648,V0124,V0124-74612,2022-01-05,2022-01-05,2022-02-04,6023,CC401,USD,83011.99,81574.55,0.982684,7954.89,0.00,NET30,OVERDUE,Training and development services,PO43482,e.garcia@company.com,2022-01-07,2022-01-05 13:58:14,2022-01-07 09:29:02
INV001649,V0035,V0035-34470,2024-06-08,2024-06-10,2024-07-08,5005,CC300,EUR,12313.48,13520.25,1.098004,0.00,0.00,NET30,OPEN,Cloud infrastructure services,,g.brown@company.com,2024-06-14,2024-06-10 11:29:45,2024-06-14 08:55:23
INV001650,V0082,V0082-43702,2022-06-19,2022-06-24,2022-08-18,6009,CC910,USD,3115.99,3174.70,1.018840,0.00,0.00,NET60,PAID,Utilities - June,PO92227,b.patel@company.com,2022-06-26,2022-06-24 10:20:56,2022-06-26 15:20:03
INV001651,V0086,V0086-25580,2023-01-16,2023-01-17,2023-02-15,6015,CC800,USD,40450.68,41046.15,1.014721,0.00,809.01,2_10_NET30,PAID,Maintenance and support contract,,a.chen@company.com,2023-01-24,2023-01-17 11:08:13,2023-01-24 10:35:06
INV001652,V0014,V0014-98515,2024-11-01,2024-11-05,2024-12-16,7007,CC700,SEK,28337.18,2670.67,0.094246,0.00,0.00,NET45,PAID,Janitorial and facilities services,PO70178,e.garcia@company.com,2024-11-10,2024-11-05 13:23:39,2024-11-10 16:01:21
INV001653,V0150,V0150-3483,2023-01-05,2023-01-07,2023-02-04,6011,CC501,CHF,198.48,218.70,1.101887,0.00,0.00,NET30,PAID,Janitorial and facilities services,,a.chen@company.com,2023-01-10,2023-01-07 07:40:30,2023-01-10 14:46:57
INV001654,V0119,V0119-17187,2023-03-29,2023-03-29,2023-04-28,6003,CC100,USD,10484.79,10524.78,1.003814,0.00,104.85,1_10_NET30,PAID,Hardware equipment purchase,PO87027,h.davis@company.com,2023-04-01,2023-03-29 12:51:59,2023-04-01 10:52:29
INV001655,V0143,V0143-32353,2022-11-14,2022-11-14,2023-01-13,5008,CC111,USD,36712.45,36873.40,1.004384,0.00,0.00,NET60,PAID,Maintenance and support contract,PO63901,f.williams@company.com,2022-11-18,2022-11-14 07:11:14,2022-11-18 10:25:05
INV001656,V0092,V0092-45532,2024-11-10,2024-11-10,2025-01-09,6003,CC200,DKK,2915.22,419.93,0.144048,195.08,0.00,NET60,PAID,Subscription renewal - annual,,a.chen@company.com,2024-11-16,2024-11-10 10:25:40,2024-11-16 14:47:03
INV001657,V0102,V0102-15776,2022-01-16,2022-01-16,2022-02-15,6023,CC402,INR,11937.18,145.56,0.012194,1144.48,0.00,NET30,VOID,Security services - January,PO65871,a.chen@company.com,2022-01-19,2022-01-16 14:04:49,2022-01-19 08:11:05
INV001658,V0031,V0031-51209,2024-07-18,2024-07-23,2024-08-02,6010,CC201,USD,28469.37,29006.70,1.018874,0.00,0.00,NET15,PAID,Staffing services - contract labor,PO58572,e.garcia@company.com,2024-07-28,2024-07-23 11:46:37,2024-07-28 18:20:05
INV001659,V0134,V0134-44364,2024-08-26,2024-08-26,2024-09-25,6024,CC910,USD,9907.43,9826.90,0.991872,0.00,99.07,1_10_NET30,PARTIAL,Professional services - Q3 engagement,PO33152,g.brown@company.com,2024-09-01,2024-08-26 11:26:47,2024-09-01 15:50:21
INV001660,V0107,V0107-97890,2022-08-15,2022-08-19,2022-09-14,2001,CC110,USD,995.40,987.62,0.992183,0.00,0.00,NET30,OVERDUE,Utilities - August,,a.chen@company.com,2022-08-26,2022-08-19 12:06:03,2022-08-26 16:14:12
INV001661,V0119,V0119-95818,2023-05-23,2023-05-24,2023-06-22,1201,CC210,USD,508.24,513.61,1.010558,0.00,5.08,1_10_NET30,OVERDUE,Telecommunications services,PO16938,a.chen@company.com,2023-05-29,2023-05-24 15:57:18,2023-05-29 08:25:49
INV001662,V0060,V0060-60092,2024-07-08,2024-07-08,2024-08-07,6012,CC200,ZAR,38877.08,2065.42,0.053127,0.00,0.00,NET30_EOM,PAID,Subscription renewal - annual,PO34108,f.williams@company.com,2024-07-14,2024-07-08 18:55:39,2024-07-14 09:35:57
INV001663,V0074,V0074-28809,2025-03-03,2025-03-08,2025-04-17,6005,CC600,ILS,117324.12,32329.37,0.275556,0.00,0.00,NET45,VOID,Subscription renewal - annual,PO68254,f.williams@company.com,2025-03-09,2025-03-08 12:38:06,2025-03-09 14:47:15
INV001664,V0199,V0199-74767,2023-05-05,2023-05-05,2023-06-04,6017,CC111,USD,7587.78,7733.78,1.019241,0.00,0.00,NET30,PAID,Shipping and logistics,PO81853,d.johnson@company.com,2023-05-07,2023-05-05 18:41:04,2023-05-07 14:37:13
INV001665,V0097,V0097-38686,2024-10-20,2024-10-20,2024-11-19,6007,CC300,USD,2856.36,2881.80,1.008907,0.00,0.00,NET30_EOM,PAID,Legal services - October retainer,,f.williams@company.com,2024-10-25,2024-10-20 10:59:53,2024-10-25 12:29:01
INV001666,V0123,V0123-49322,2022-01-14,2022-01-18,2022-01-29,5007,CC201,USD,39643.18,40228.87,1.014774,0.00,0.00,NET15,PAID,Training and development services,PO33892,h.davis@company.com,2022-01-19,2022-01-18 16:42:52,2022-01-19 09:26:01
INV001667,V0124,V0124-97943,2022-05-13,2022-05-13,2022-06-12,6009,CC800,USD,1360.08,1379.71,1.014430,0.00,0.00,NET30,OVERDUE,Training and development services,,b.patel@company.com,2022-05-18,2022-05-13 11:54:36,2022-05-18 07:52:35
